600,1.3433333333333335,0.005676462121975472,1.3546862575772844,1.3319804090893825,1.3490097954553089,1.3376568712113581
601,1.3433898305084748,0.005707612962875509,1.3548050564342258,1.3319746045827239,1.3490974434713503,1.3376822175455994
602,1.3436206896551726,0.0054766828187133125,1.354574055292599,1.332667324017746,1.349097372473886,1.3381440068364592
603,1.3436842105263158,0.0055032937338098725,1.3546907979939355,1.332677623058696,1.3491875042601258,1.3381809167925058
604,1.344107142857143,0.004919634754984259,1.3539464123671114,1.3342678733471744,1.3490267776121272,1.3391875081021587
605,1.3441818181818188,0.0049326036240911085,1.354047025430001,1.3343166109336366,1.34911442180591,1.3392492145577277
606,1.34425925925926,0.004944825897340259,1.3541489110539404,1.3343696074645794,1.3492040851566003,1.3393144333619196
607,1.3441509433962269,0.005296478810421967,1.3547439010170708,1.333557985775383,1.3494474222066488,1.338854464585805
608,1.3440384615384617,0.005636288803751099,1.355311039145964,1.3327658839309595,1.3496747503422128,1.3384021727347106
609,1.343921568627451,0.005966715315569786,1.3558549992585907,1.3319881379963114,1.3498882839430209,1.3379548533118812
610,1.344,0.006000000000000005,1.356,1.332,1.35,1.338
611,1.3436734693877552,0.006290218370376513,1.3562539061285082,1.3310930326470023,1.3499636877581318,1.3373832510173786
612,1.3433333333333335,0.006236095644623241,1.35580552462258,1.330861142044087,1.3495694289779567,1.3370972376887102
613,1.3429787234042554,0.006159197798353251,1.355297119000962,1.3306603278075488,1.3491379212026087,1.3368195256059021
614,1.3423913043478262,0.006319322545108108,1.3550299494380424,1.3297526592576099,1.3487106268929343,1.336071981802718
615,1.3417777777777777,0.006425258797689321,1.3546282953731563,1.3289272601823992,1.3482030365754671,1.3353525189800883
616,1.3411363636363636,0.006472286757226433,1.3540809371508165,1.3281917901219107,1.34760865039359,1.3346640768791371
617,1.3404651162790697,0.0064532264769821485,1.353371569233034,1.3275586633251055,1.3469183427560518,1.3340118898020876
618,1.3397619047619047,0.006357633296580333,1.3524771713550654,1.327046638168744,1.346119538058485,1.3334042714653245
619,1.3390243902439023,0.006170297873499282,1.351364985990901,1.3266837944969037,1.3451946881174015,1.332854092370403
621,1.337948717948718,0.005153782369805589,1.348256282688329,1.3276411532091068,1.3431025003185235,1.3327949355789124
622,1.3373684210526318,0.00440347382386356,1.3461753687003588,1.3285614734049047,1.3417718948764954,1.3329649472287681
623,1.3372972972972978,0.004440993709501352,1.3461792847163006,1.3284153098782951,1.3417382910067992,1.3328563035877965
624,1.3372222222222225,0.004479032082388088,1.3461802863869987,1.3282641580574464,1.3417012543046105,1.3327431901398346
625,1.3371428571428574,0.00451753951452626,1.34617793617191,1.3281077781138049,1.3416603966573837,1.3326253176283311
626,1.337058823529412,0.004556450995538142,1.3461717255204884,1.3279459215383358,1.3416152745249503,1.3325023725338738
627,1.3369696969696971,0.004595682087303974,1.3461610611443051,1.3277783327950892,1.341565379057001,1.3323740148823933
628,1.336875,0.0046351240544347935,1.3461452481088696,1.3276047518911305,1.341510124054435,1.3322398759455651
629,1.336774193548388,0.004674637660061112,1.3461234688685102,1.3274249182282656,1.341448831208449,1.3320995558883268
630,1.3366666666666673,0.00471404520791032,1.346094757082488,1.3272385762508467,1.3413807118745777,1.331952621458757
631,1.3365517241379317,0.004753120259341459,1.3460579646566146,1.3270454836192487,1.341304844397273,1.3317986038785903
632,1.336428571428572,0.004791574237499553,1.346011719903571,1.3268454229535729,1.3412201456660715,1.3316369971910724
633,1.3362962962962968,0.004829038818668633,1.345954373933634,1.3266382186589596,1.3411253351149655,1.331467257477628
634,1.336923076923077,0.004615384615384619,1.3461538461538463,1.327692307692308,1.3415384615384618,1.3323076923076924
635,1.3372000000000002,0.004489988864128734,1.3461799777282577,1.3282200222717426,1.341689988864129,1.3327100111358714
636,1.3375000000000001,0.004330127018922197,1.3461602540378446,1.3288397459621557,1.3418301270189223,1.333169872981078
637,1.3378260869565217,0.004124709991523977,1.3460755069395696,1.3295766669734739,1.3419507969480458,1.3337013769649977
638,1.3386363636363636,0.0034317429251230717,1.3454998494866097,1.3317728777861175,1.3420681065614868,1.3352046207112405
639,1.3395238095238096,0.0021295885499998017,1.3437829866238091,1.33526463242381,1.3416533980738095,1.3373942209738097
640,1.34,0.0,1.34,1.34,1.34,1.34
641,1.34,0.0,1.34,1.34,1.34,1.34
643,1.34,0.0,1.34,1.34,1.34,1.34
644,1.34,0.0,1.34,1.34,1.34,1.34
645,1.34,0.0,1.34,1.34,1.34,1.34
646,1.34,0.0,1.34,1.34,1.34,1.34
647,1.34,0.0,1.34,1.34,1.34,1.34
648,1.34,0.0,1.34,1.34,1.34,1.34
649,1.34,0.0,1.34,1.34,1.34,1.34
650,1.34,0.0,1.34,1.34,1.34,1.34
651,1.34,0.0,1.34,1.34,1.34,1.34
652,1.34,0.0,1.34,1.34,1.34,1.34
653,1.34,0.0,1.34,1.34,1.34,1.34
654,1.34,0.0,1.34,1.34,1.34,1.34
655,1.34,0.0,1.34,1.34,1.34,1.34
656,1.34,0.0,1.34,1.34,1.34,1.34
657,1.3366666666666667,0.004714045207910321,1.3460947570824873,1.327238576250846,1.341380711874577,1.3319526214587563
658,1.33,0.0,1.33,1.33,1.33,1.33
659,1.33,0.0,1.33,1.33,1.33,1.33
660,1.6548181818181815,0.5021473256317497,2.659112833081681,0.6505235305546822,2.1569655074499314,1.1526708561864318
661,1.6535356600910471,0.5014468624494285,2.656429384989904,0.6506419351921902,2.1549825225404757,1.1520887976416185
