780,1.5341666666666667,0.020999338613923606,1.5761653438945138,1.4921679894388196,1.5551660052805902,1.5131673280527431
781,1.533728813559322,0.02122504956651065,1.5761789126923431,1.4912787144263007,1.5549538631258326,1.5125037639928112
782,1.5332758620689657,0.021446640363411876,1.5761691427957896,1.4903825813421419,1.5547225024323776,1.5118292217055538
783,1.5328070175438595,0.02166364777604652,1.5761343130959526,1.4894797219917664,1.554470665319906,1.511143369767813
784,1.5325,0.021896672937099064,1.5762933458741981,1.4887066541258018,1.554396672937099,1.510603327062901
785,1.532363636363636,0.022153484139162693,1.5766706046419614,1.4880566680853105,1.5545171205027986,1.5102101522244733
786,1.532222222222222,0.022415823335368925,1.5770538688929598,1.487390575551484,1.5546380455575908,1.509806398886853
788,1.5334615384615384,0.022091123816575988,1.5776437860946904,1.4892792908283865,1.5555526622781144,1.5113704146449625
789,1.5341176470588234,0.021888887913083018,1.5778954228849893,1.4903398712326574,1.5560065349719063,1.5122287591457404
790,1.5344,0.022014540649307242,1.5784290812986144,1.4903709187013856,1.5564145406493073,1.5123854593506927
791,1.5351020408163267,0.022050262526049948,1.5792025658684266,1.491001515764227,1.5571523033423766,1.5130517782902768
792,1.5358333333333334,0.02206367049145623,1.5799606743162458,1.491705992350421,1.5578970038247897,1.513769662841877
793,1.5365957446808514,0.02205183407672883,1.580699412834309,1.4924920765273937,1.5586475787575802,1.5145439106041225
794,1.5373913043478267,0.022011339232777653,1.581413982813382,1.4933686258822714,1.5594026435806043,1.515379965115049
795,1.5380000000000005,0.022070593809662482,1.5821411876193254,1.4938588123806755,1.560070593809663,1.515929406190338
796,1.5384090909090913,0.022253006111349005,1.5829151031317892,1.4939030786863934,1.5606620970204403,1.5161560847977422
797,1.5388372093023257,0.0224343281732282,1.5837058656487821,1.4939685529558693,1.561271537475554,1.5164028811290975
798,1.5392857142857141,0.022614034532191074,1.5845137833500962,1.494057645221332,1.5618997488179052,1.5166716797535231
799,1.5397560975609756,0.022791505143851077,1.5853391078486778,1.4941730872732735,1.5625476027048266,1.5169645924171247
800,1.54,0.023021728866442697,1.5860434577328855,1.4939565422671146,1.5630217288664427,1.5169782711335573
801,1.5399999999999998,0.023315011121372957,1.5866300222427456,1.493369977757254,1.5633150111213727,1.516684988878627
802,1.5373684210526315,0.020479027850888145,1.5783264767544078,1.4964103653508551,1.5578474489035197,1.5168893932017433
803,1.5345945945945947,0.016537360584625262,1.5676693157638453,1.501519873425344,1.55113195517922,1.5180572340099694
804,1.5316666666666665,0.010137937550497042,1.5519425417676607,1.5113907915656724,1.5418046042171636,1.5215287291161694
805,1.530857142857143,0.009372125409632422,1.5496013936764077,1.5121128920378781,1.5402292682667753,1.5214850174475105
806,1.5305882352941176,0.00937492791206426,1.5493380911182462,1.511838379469989,1.5399631632061819,1.5212133073820533
808,1.5315625000000002,0.009717694878416392,1.5509978897568328,1.5121271102431675,1.5412801948784165,1.5218448051215838
809,1.5322580645161288,0.009741721851962265,1.5517415082200534,1.5127746208122042,1.541999786368091,1.5225163426641666
810,1.533333333333333,0.00942809041582064,1.5521895141649742,1.5144771525016918,1.5427614237491536,1.5239052429175124
811,1.5344827586206895,0.008938952687459126,1.5523606639956078,1.5166048532457712,1.5434217113081485,1.5255438059332305
812,1.5357142857142854,0.008206518066482904,1.552127321847251,1.5193012495813196,1.5439208037807683,1.5275077676478024
