Time,Market,Automation instance,Section type:BetAngel/Event/Market/{Selection Name},Count of name/value pairs in this Section before next Section column,Stored Value Name (Suffix: {S}=Shared {HL}=History List),Stored Value
01/04/2024 15:55:30,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:31,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:32,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:33,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:34,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:36,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:38,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:39,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:40,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:41,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:42,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:43,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:44,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:45,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:46,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:48,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:49,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:50,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:51,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:52,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:53,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:54,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:55,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:56,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
01/04/2024 15:55:58,Lecco v Cittadella - Match Odds,G_AUTO2,Market,1,marketStatus,0,
