Time,Market,Automation instance,Section type:BetAngel/Event/Market/{Selection Name},Count of name/value pairs in this Section before next Section column,Stored Value Name (Suffix: {S}=Shared {HL}=History List),Stored Value
06/04/2024 11:29:48,Minnesota Utd v Real Salt Lake - Correct Score,G_AUTO1,Market,2,Total away goals,2.44006600282479,Total home goals,2.29988114005041,
