Time,Market,Automation instance,Section type:BetAngel/Event/Market/{Selection Name},Count of name/value pairs in this Section before next Section column,Stored Value Name (Suffix: {S}=Shared {HL}=History List),Stored Value
06/04/2024 11:29:47,PSV v AZ Alkmaar - Correct Score,G_AUTO1,Market,2,Total away goals,0.973148462309642,Total home goals,2.30803822807619,
06/04/2024 17:41:00,PSV v AZ Alkmaar - Correct Score,G_AUTO1,Market,2,Total away goals,1.02018124282314,Total home goals,2.30324344900221,
