Time,Market,Automation instance,Section type:BetAngel/Event/Market/{Selection Name},Count of name/value pairs in this Section before next Section column,Stored Value Name (Suffix: {S}=Shared {HL}=History List),Stored Value
04/04/2024 15:00:31,Chelsea v Man Utd - Correct Score,G_AUTO1,Market,2,Total away goals,1.50545348552109,Total home goals,2.05404720200735,
