Time,Market,Automation instance,Section type:BetAngel/Event/Market/{Selection Name},Count of name/value pairs in this Section before next Section column,Stored Value Name (Suffix: {S}=Shared {HL}=History List),Stored Value
06/04/2024 11:29:50,Reading v Lincoln - Correct Score,G_AUTO1,Market,2,Total away goals,1.469755420532,Total home goals,1.39037411064259,
06/04/2024 14:56:00,Reading v Lincoln - Correct Score,G_AUTO1,Market,2,Total away goals,1.47049436229155,Total home goals,1.40013849166578,
