Time,Market,Automation instance,Section type:BetAngel/Event/Market/{Selection Name},Count of name/value pairs in this Section before next Section column,Stored Value Name (Suffix: {S}=Shared {HL}=History List),Stored Value
11/03/2024 20:06:34,Lazio v Udinese - Correct Score,G_AUTO1,Market,2,Total away goals,0.777721660692249,Total home goals,1.44999010408264,
