Time,Market,Automation instance,Section type:BetAngel/Event/Market/{Selection Name},Count of name/value pairs in this Section before next Section column,Stored Value Name (Suffix: {S}=Shared {HL}=History List),Stored Value
16/03/2024 15:08:48,Birmingham v Watford - Correct Score,G_AUTO1,Market,2,Total away goals,1.3314624399631,Total home goals,1.76287009166055,
