Time,Market,Automation instance,Section type:BetAngel/Event/Market/{Selection Name},Count of name/value pairs in this Section before next Section column,Stored Value Name (Suffix: {S}=Shared {HL}=History List),Stored Value
19/03/2024 14:41:49,Bradford v Notts Co - Correct Score,G_AUTO1,Market,2,Total away goals,1.37689493839494,Total home goals,1.80301684426684,
